data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6209762,51,ARM 1919.00,1919,2019-03-01,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 1 March, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1572006491,ARM
7156228,51,ARM 4245.00,4245,2019-02-28,2019,1,Protests,Peaceful protest,Protesters (Armenia),Women (Armenia); Women in Black,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,1in,National,"On 28 February 2019, mothers of soldiers who had died during their military service, a collective called Women in Black, held a protest in Yerevan (Yerevan, Armenia) and demanded the army to disclose the results of its investigations regarding the deaths. [size=no report]",0,1594652674,ARM
7207512,51,ARM 1912.00,1912,2019-02-28,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 28 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1600118393,ARM
7207513,51,ARM 1913.00,1913,2019-02-28,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 28 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Vazashen, Idjevan, in 3 reported incidents during that day.",0,1600118393,ARM
7207514,51,ARM 1914.00,1914,2019-02-28,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 28 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118393,ARM
7119524,51,ARM 246.00,246,2019-02-28,2019,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Lori,Vanadzor,,Vanadzor,40.8106,44.4854,1,A1+,National,"On 28 February 2019, a group of employees of the Northern branch of Vanadzor High-Voltage Electric Network Closed Joint-Stock Company blocked a road in Vanadzor. They protested against recent dismissal of the director of the company branch. [size=no report]",0,1591635267,ARM
7207516,51,ARM 1908.00,1908,2019-02-27,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,Ministry of Foreign Affairs of Armenia,Other,"On 27 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1600118393,ARM
7207517,51,ARM 1909.00,1909,2019-02-27,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 27 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1600118393,ARM
7207518,51,ARM 1910.00,1910,2019-02-27,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Kolagir,40.7942,45.4210,2,Ministry of Foreign Affairs of Armenia,Other,"On 27 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kolagir, Tavush.",0,1600118393,ARM
7207519,51,ARM 1911.00,1911,2019-02-27,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 27 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",0,1600118393,ARM
6328263,51,ARM 444.00,444,2019-02-26,2019,1,Protests,Peaceful protest,Protesters (Armenia),Former Government of Armenia (2018-); Students (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Armtimes,National,"On 26 February, several graduates of the Yerevan State University staged a protest in the yard of the educational institution to bring attention to the situation in the University. Former Human Rights Defender of Artsakh also participated in the event. [size=several]",0,1572888325,ARM
6328273,51,ARM 244.00,244,2019-02-26,2019,1,Protests,Peaceful protest,Protesters (Armenia),Military Forces of Armenia (2018-); Former Military Forces of Armenia (2018-),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Caucasian Knot,International,"On 26 February, a group of about two thousand protesters, including members of Armenian National Guard as well as veterans from Armenia and the Republic of Artsakh, organized a rally at Freedom square in Yerevan. Protesters demanded that Armenian government did not stick to the territorial concessions in the resolution of the Nagorno-Karabakh conflict. [size=about 2000]",0,1572888325,ARM
6209748,51,ARM 1905.00,1905,2019-02-26,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 26 February, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1572006491,ARM
6209749,51,ARM 1906.00,1906,2019-02-26,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Amaghu,39.6841,45.2141,2,Ministry of Foreign Affairs of Armenia,Other,"On 26 February, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Amaghu, Yeghegnadzor.",0,1572006491,ARM
6209750,51,ARM 1907.00,1907,2019-02-26,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 26 February, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1572006491,ARM
6195649,51,ARM 245.00,245,2019-02-25,2019,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+,National,"On 25 February, dozens of current and former employees of the Yerevan Zoo and animal lovers organized a protest in front of the City Hall at Yerevan. Protesters demanded resignation of the director of the zoo, who was blamed in frequent deaths of animals in the zoo. [size=dozens]",0,1572006472,ARM
7207886,51,ARM 1903.00,1903,2019-02-25,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Amaghu,39.6841,45.2141,2,Ministry of Foreign Affairs of Armenia,Other,"On 25 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Amaghu, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118394,ARM
7207887,51,ARM 1904.00,1904,2019-02-25,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 25 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",0,1600118394,ARM
7207526,51,ARM 1902.00,1902,2019-02-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118393,ARM
6195837,51,ARM 443.00,443,2019-02-24,2019,1,Protests,Peaceful protest,Protesters (Armenia),HMKK: United Communist Party of Armenia,6,,,0,60,Caucasus and Central Asia,Armenia,Shirak,Akhuryan,,Gyumri,40.7847,43.8416,1,Armtimes,National,"On 24 February, members of the Communist Party of Armenia held a rally in Gyumri in support of the Russian military presence in Armenia. [size=no report]",0,1572006472,ARM
7207888,51,ARM 1900.00,1900,2019-02-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",0,1600118394,ARM
7207889,51,ARM 1901.00,1901,2019-02-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 February, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1600118394,ARM
7207530,51,ARM 1896.00,1896,2019-02-23,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygepar, Tavush, in 3 reported incidents during that day.",0,1600118393,ARM
7207895,51,ARM 1897.00,1897,2019-02-23,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vazashen, Idjevan, in 3 reported incidents during that day.",0,1600118394,ARM
7207896,51,ARM 1898.00,1898,2019-02-23,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Amaghu,39.6841,45.2141,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Amaghu, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118394,ARM
7207897,51,ARM 1899.00,1899,2019-02-23,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118394,ARM
7207534,51,ARM 1894.00,1894,2019-02-22,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 22 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 4 reported incidents during that day.",0,1600118393,ARM
7207899,51,ARM 1895.00,1895,2019-02-22,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Chiva,39.7657,45.1396,2,Ministry of Foreign Affairs of Armenia,Other,"On 22 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1600118394,ARM
7156226,51,ARM 4243.00,4243,2019-02-21,2019,1,Protests,Peaceful protest,Protesters (Armenia),Women (Armenia); Women in Black,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,1in,National,"On 21 February 2019, mothers of soldiers who had died during their military service, a collective called Women in Black, held a protest in Yerevan (Yerevan, Armenia) and demanded the army to disclose the results of its investigations regarding the deaths. [size=no report]",0,1594652674,ARM
6195802,51,ARM 442.00,442,2019-02-21,2019,1,Riots,Violent demonstration,Rioters (Armenia),,5,Civilians (Armenia),Government of Armenia (2018-),7,57,Caucasus and Central Asia,Armenia,Armavir,Vagharshapat,,Arshaluys,40.1670,44.2125,1,ArmDaily,National,"On 21 February, a group of local residents organized a demonstration in front of the village administration building in Arshaluys. The rioters demanded the resignation of Arshaluys's current head of the community. According to the source, there were scuffles between the demonstrators and the village's administration workers. [size=no report]",0,1572006472,ARM
7207537,51,ARM 1892.00,1892,2019-02-21,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 21 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 4 reported incidents during that day.",0,1600118393,ARM
7207538,51,ARM 1893.00,1893,2019-02-21,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 21 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118393,ARM
7207900,51,ARM 1891.00,1891,2019-02-21,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 21 February, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",0,1600118394,ARM
6195804,51,ARM 441.00,441,2019-02-20,2019,1,Riots,Violent demonstration,Rioters (Armenia),,5,Police Forces of Armenia (2018-),,1,15,Caucasus and Central Asia,Armenia,Armavir,Vagharshapat,,Arshaluys,40.1670,44.2125,1,ArmDaily,National,"On 20 February, a group of around 30-40 local residents organized a demonstration in front of the village administration building in Arshaluys. The rioters demanded the resignation of Arshaluys's current head of the community. According to the source, there were scuffles between the demonstrators and around 50 policemen, that were guarding the building. [size=around 30-40]",0,1572006472,ARM
